Order_ID,Date,Sales,Category,Sub_Category,Region,Quantity,Discount,Profit
CA-2022-10992,2022-04-22,362.28,Office Supplies,Paper,East,2,0.0,76.05
CA-2022-10993,2022-04-22,607.73,Office Supplies,Paper,South,5,0.2,93.52
CA-2022-10994,2022-04-23,435.59,Furniture,Tables,West,3,0.0,53.15
CA-2022-10995,2022-04-23,454.64,Technology,Accessories,South,6,0.1,109.36
CA-2022-10996,2022-04-23,500.75,Office Supplies,Storage,South,13,0.1,49.33
CA-2022-10997,2022-04-24,1.99,Office Supplies,Art,South,1,0.2,0.4
CA-2022-10998,2022-04-24,928.05,Technology,Copiers,East,6,0.1,123.0
CA-2022-10999,2022-04-24,138.82,Furniture,Tables,South,1,0.1,22.27
CA-2022-11000,2022-04-25,473.91,Technology,Machines,East,14,0.1,52.45
CA-2022-11001,2022-04-25,254.51,Technology,Copiers,Central,11,0.0,61.0
CA-2022-11002,2022-04-26,698.32,Furniture,Tables,West,4,0.1,105.44
CA-2022-11003,2022-04-26,70.84,Furniture,Bookcases,West,1,0.15,12.77
CA-2022-11004,2022-04-27,131.33,Technology,Machines,Central,1,0.15,34.66
CA-2022-11005,2022-04-27,511.13,Office Supplies,Binders,West,4,0.0,118.27
CA-2022-11006,2022-04-27,285.15,Office Supplies,Paper,South,6,0.0,63.88
CA-2022-11007,2022-04-28,338.96,Technology,Copiers,Central,2,0.15,83.81
CA-2022-11008,2022-04-28,397.65,Furniture,Furnishings,West,4,0.1,44.27
CA-2022-11009,2022-04-28,123.02,Furniture,Tables,Central,1,0.2,33.99
CA-2022-11010,2022-04-29,67.5,Office Supplies,Paper,Central,2,0.0,16.68
CA-2022-11011,2022-04-29,372.0,Technology,Machines,East,3,0.0,92.53
CA-2022-11012,2022-04-29,457.88,Technology,Machines,East,4,0.15,42.35
CA-2022-11013,2022-04-30,996.98,Furniture,Tables,West,16,0.15,157.41
CA-2022-11014,2022-05-01,140.29,Technology,Machines,West,4,0.2,21.65
CA-2022-11015,2022-05-01,544.31,Office Supplies,Storage,South,7,0.15,112.26
CA-2022-11016,2022-05-01,132.86,Office Supplies,Appliances,Central,6,0.1,24.61
CA-2022-11017,2022-05-02,197.28,Furniture,Furnishings,East,1,0.0,28.19
CA-2022-11018,2022-05-02,388.83,Furniture,Tables,West,3,0.0,59.1
CA-2022-11019,2022-05-02,113.49,Furniture,Bookcases,West,1,0.0,30.66
CA-2022-11020,2022-05-03,330.46,Furniture,Bookcases,West,3,0.15,54.29
CA-2022-11021,2022-05-03,590.81,Office Supplies,Paper,South,4,0.0,81.09
CA-2022-11022,2022-05-03,78.07,Technology,Phones,South,1,0.15,18.83
CA-2022-11023,2022-05-04,902.18,Furniture,Tables,East,6,0.15,165.68
CA-2022-11024,2022-05-05,111.16,Furniture,Chairs,West,1,0.15,13.54
CA-2022-11025,2022-05-05,334.65,Furniture,Furnishings,South,6,0.0,68.9
CA-2022-11026,2022-05-05,456.06,Office Supplies,Art,South,6,0.15,82.41
CA-2022-11027,2022-05-06,742.61,Furniture,Chairs,Central,5,0.1,191.57
CA-2022-11028,2022-05-06,127.14,Furniture,Chairs,South,1,0.15,16.44
CA-2022-11029,2022-05-07,234.89,Technology,Phones,Central,2,0.1,49.27
CA-2022-11030,2022-05-07,126.34,Technology,Phones,West,3,0.2,17.13
CA-2022-11031,2022-05-07,855.44,Office Supplies,Storage,South,11,0.2,215.05
CA-2022-11032,2022-05-08,1208.82,Furniture,Furnishings,Central,13,0.2,172.76
CA-2022-11033,2022-05-09,789.39,Office Supplies,Art,South,6,0.0,82.98
CA-2022-11034,2022-05-10,967.88,Technology,Machines,West,6,0.15,104.01
CA-2022-11035,2022-05-11,297.59,Office Supplies,Appliances,West,4,0.0,39.77
CA-2022-11036,2022-05-11,560.4,Office Supplies,Art,West,4,0.1,143.65
CA-2022-11037,2022-05-12,249.92,Furniture,Furnishings,West,4,0.2,32.61
CA-2022-11038,2022-05-12,108.5,Technology,Accessories,Central,2,0.1,29.7
CA-2022-11039,2022-05-12,704.11,Furniture,Bookcases,Central,7,0.1,63.31
CA-2022-11040,2022-05-13,618.83,Office Supplies,Paper,East,8,0.1,134.31
CA-2022-11041,2022-05-13,424.6,Furniture,Furnishings,South,3,0.0,114.49
CA-2022-11042,2022-05-14,1435.77,Technology,Accessories,Central,10,0.15,303.79
CA-2022-11043,2022-05-15,302.39,Furniture,Tables,Central,2,0.0,61.81
CA-2022-11044,2022-05-15,807.41,Office Supplies,Art,East,7,0.15,142.51
CA-2022-11045,2022-05-16,207.92,Furniture,Chairs,South,7,0.15,33.72
CA-2022-11046,2022-05-16,555.75,Furniture,Chairs,South,7,0.2,85.79
CA-2022-11047,2022-05-17,751.82,Office Supplies,Paper,East,16,0.0,208.01
CA-2022-11048,2022-05-18,766.8,Technology,Accessories,East,28,0.2,195.4
CA-2022-11049,2022-05-19,700.2,Office Supplies,Appliances,Central,6,0.15,131.23
CA-2022-11050,2022-05-19,309.88,Office Supplies,Art,Central,3,0.0,36.37
CA-2022-11051,2022-05-20,802.05,Office Supplies,Appliances,West,26,0.15,203.4
CA-2022-11052,2022-05-20,371.83,Technology,Phones,Central,4,0.15,76.11
CA-2022-11053,2022-05-21,363.49,Office Supplies,Paper,East,3,0.0,65.63
CA-2022-11054,2022-05-21,760.8,Office Supplies,Binders,South,6,0.0,140.26
CA-2022-11055,2022-05-22,81.57,Furniture,Bookcases,West,1,0.0,20.91
CA-2022-11056,2022-05-22,1043.9,Furniture,Tables,East,23,0.15,224.75
CA-2022-11057,2022-05-23,459.93,Furniture,Bookcases,East,3,0.15,37.33
CA-2022-11058,2022-05-23,316.33,Office Supplies,Art,East,10,0.2,77.54
CA-2022-11059,2022-05-24,301.93,Office Supplies,Binders,West,4,0.15,67.57
CA-2022-11060,2022-05-24,402.5,Furniture,Tables,East,3,0.2,46.47
CA-2022-11061,2022-05-24,190.3,Technology,Copiers,Central,1,0.1,30.08
CA-2022-11062,2022-05-25,36.02,Furniture,Furnishings,East,1,0.15,5.52
CA-2022-11063,2022-05-25,83.66,Technology,Phones,East,1,0.1,8.85
CA-2022-11064,2022-05-25,730.52,Office Supplies,Art,South,6,0.15,185.49
CA-2022-11065,2022-05-26,494.67,Furniture,Furnishings,East,7,0.1,59.45
CA-2022-11066,2022-05-26,334.69,Office Supplies,Appliances,West,4,0.1,78.13
CA-2022-11067,2022-05-27,118.36,Technology,Machines,West,1,0.15,19.22
CA-2022-11068,2022-05-27,1036.45,Technology,Phones,East,11,0.1,97.28
CA-2022-11069,2022-05-28,1509.74,Office Supplies,Storage,Central,17,0.15,148.1
CA-2022-11070,2022-05-29,106.47,Technology,Phones,West,1,0.15,26.94
CA-2022-11071,2022-05-29,460.93,Furniture,Furnishings,West,9,0.1,84.92
CA-2022-11072,2022-05-29,456.34,Technology,Accessories,West,12,0.15,87.59
CA-2022-11073,2022-05-30,885.7,Technology,Phones,South,30,0.2,202.73
CA-2022-11074,2022-05-31,712.5,Office Supplies,Art,East,28,0.2,75.77
CA-2022-11075,2022-05-31,148.21,Furniture,Furnishings,South,1,0.1,28.32
CA-2022-11076,2022-06-01,1151.31,Technology,Copiers,East,10,0.1,184.41
CA-2022-11077,2022-06-02,341.78,Office Supplies,Storage,West,7,0.15,46.72
CA-2022-11078,2022-06-02,618.34,Office Supplies,Binders,Central,9,0.0,149.5
CA-2022-11079,2022-06-03,5.67,Office Supplies,Paper,East,1,0.0,0.73
CA-2022-11080,2022-06-03,372.81,Furniture,Furnishings,East,7,0.1,46.1
CA-2022-11081,2022-06-03,754.41,Office Supplies,Storage,Central,10,0.15,166.78
CA-2022-11082,2022-06-04,119.19,Furniture,Bookcases,Central,1,0.0,23.74
CA-2022-11083,2022-06-04,156.39,Office Supplies,Appliances,East,1,0.1,27.34
CA-2022-11084,2022-06-04,672.3,Office Supplies,Storage,East,9,0.2,75.43
CA-2022-11085,2022-06-05,979.54,Furniture,Tables,Central,7,0.15,247.21
CA-2022-11086,2022-06-05,260.39,Furniture,Tables,East,1,0.0,24.69
CA-2022-11087,2022-06-06,675.71,Furniture,Bookcases,Central,15,0.2,114.81
CA-2022-11088,2022-06-06,105.08,Furniture,Tables,Central,1,0.0,14.43
CA-2022-11089,2022-06-06,9.87,Furniture,Chairs,Central,1,0.0,1.35
CA-2022-11090,2022-06-07,881.7,Office Supplies,Art,South,7,0.1,200.46
CA-2022-11091,2022-06-08,1005.21,Office Supplies,Binders,Central,15,0.15,191.46
CA-2022-11092,2022-06-09,260.3,Office Supplies,Paper,West,3,0.1,36.63
CA-2022-11093,2022-06-09,489.62,Furniture,Chairs,East,4,0.15,67.13
CA-2022-11094,2022-06-10,1080.81,Office Supplies,Appliances,West,31,0.1,165.41
CA-2022-11095,2022-06-10,35.61,Furniture,Bookcases,South,1,0.15,9.67
CA-2022-11096,2022-06-10,27.42,Furniture,Chairs,Central,1,0.1,2.48
CA-2022-11097,2022-06-11,779.93,Office Supplies,Art,West,5,0.1,213.04
CA-2022-11098,2022-06-11,258.66,Office Supplies,Binders,West,9,0.2,31.74
CA-2022-11099,2022-06-12,1140.32,Office Supplies,Appliances,Central,13,0.2,304.5
CA-2022-11100,2022-06-13,560.52,Furniture,Tables,East,4,0.1,54.42
CA-2022-11101,2022-06-13,100.83,Furniture,Tables,Central,1,0.15,17.12
CA-2022-11102,2022-06-14,743.05,Office Supplies,Paper,Central,6,0.0,75.38
CA-2022-11103,2022-06-15,1109.98,Technology,Accessories,South,8,0.15,269.63
CA-2022-11104,2022-06-16,626.87,Furniture,Chairs,West,10,0.0,170.25
CA-2022-11105,2022-06-16,298.15,Technology,Phones,East,2,0.2,44.14
CA-2022-11106,2022-06-17,237.39,Office Supplies,Art,East,1,0.0,22.56
CA-2022-11107,2022-06-17,792.18,Technology,Accessories,West,38,0.1,96.15
CA-2022-11108,2022-06-18,1352.6,Technology,Accessories,Central,16,0.15,237.26
CA-2022-11109,2022-06-19,1214.91,Office Supplies,Binders,West,19,0.1,214.21
CA-2022-11110,2022-06-20,840.01,Technology,Copiers,Central,7,0.1,106.01
CA-2022-11111,2022-06-21,932.44,Technology,Machines,Central,8,0.1,106.81
CA-2022-11112,2022-06-21,28.83,Technology,Machines,South,1,0.1,7.69
CA-2022-11113,2022-06-22,111.13,Furniture,Chairs,East,1,0.0,24.41
CA-2022-11114,2022-06-22,392.81,Office Supplies,Binders,East,4,0.1,41.54
CA-2022-11115,2022-06-22,450.0,Technology,Phones,East,17,0.2,104.97
CA-2022-11116,2022-06-23,375.58,Technology,Machines,East,3,0.1,41.09
CA-2022-11117,2022-06-23,322.35,Office Supplies,Storage,Central,14,0.1,41.45
CA-2022-11118,2022-06-24,268.23,Office Supplies,Storage,East,4,0.1,72.74
CA-2022-11119,2022-06-24,3.23,Technology,Accessories,East,1,0.2,0.67
CA-2022-11120,2022-06-24,775.47,Technology,Machines,West,7,0.1,118.21
CA-2022-11121,2022-06-25,1059.32,Furniture,Tables,South,13,0.15,165.04
CA-2022-11122,2022-06-25,72.04,Office Supplies,Paper,Central,1,0.2,16.15
CA-2022-11123,2022-06-26,1422.84,Office Supplies,Paper,Central,10,0.0,247.77
CA-2022-11124,2022-06-27,612.06,Office Supplies,Storage,West,9,0.15,77.9
CA-2022-11125,2022-06-27,140.0,Furniture,Bookcases,Central,1,0.15,30.52
CA-2022-11126,2022-06-28,892.96,Technology,Phones,Central,17,0.2,115.86
CA-2022-11127,2022-06-29,913.0,Technology,Machines,South,18,0.2,222.19
CA-2022-11128,2022-06-29,125.64,Technology,Copiers,East,1,0.15,22.45
CA-2022-11129,2022-06-29,37.2,Technology,Machines,West,1,0.2,4.11
CA-2022-11130,2022-06-30,991.81,Office Supplies,Paper,East,12,0.2,261.24
CA-2022-11131,2022-07-01,988.48,Furniture,Tables,West,6,0.0,215.14
CA-2022-11132,2022-07-02,1264.81,Furniture,Chairs,Central,9,0.0,177.75
CA-2022-11133,2022-07-03,64.91,Office Supplies,Paper,West,1,0.2,5.39
CA-2022-11134,2022-07-03,825.9,Technology,Machines,South,6,0.2,140.41
CA-2022-11135,2022-07-04,29.07,Technology,Copiers,East,1,0.15,5.95
CA-2022-11136,2022-07-04,573.24,Technology,Phones,West,4,0.2,111.66
CA-2022-11137,2022-07-04,140.11,Furniture,Chairs,West,1,0.15,18.43
CA-2022-11138,2022-07-05,777.55,Technology,Copiers,West,12,0.0,216.87
CA-2022-11139,2022-07-05,13.79,Furniture,Furnishings,South,1,0.0,1.22
CA-2022-11140,2022-07-06,214.9,Office Supplies,Paper,West,10,0.0,60.1
CA-2022-11141,2022-07-06,432.18,Technology,Accessories,West,8,0.15,76.59
CA-2022-11142,2022-07-07,933.35,Office Supplies,Appliances,Central,27,0.15,110.37
CA-2022-11143,2022-07-08,1282.67,Technology,Phones,Central,11,0.2,131.67
CA-2022-11144,2022-07-09,922.84,Office Supplies,Paper,South,31,0.0,133.72
CA-2022-11145,2022-07-09,230.15,Technology,Accessories,Central,1,0.2,49.31
CA-2022-11146,2022-07-10,482.91,Furniture,Chairs,Central,4,0.0,113.41
CA-2022-11147,2022-07-10,1.7,Technology,Phones,East,1,0.2,0.15
CA-2022-11148,2022-07-10,835.57,Furniture,Bookcases,Central,7,0.1,151.35
CA-2022-11149,2022-07-11,14.4,Technology,Accessories,Central,1,0.15,3.26
CA-2022-11150,2022-07-11,430.36,Furniture,Chairs,South,3,0.1,108.84
CA-2022-11151,2022-07-11,289.89,Furniture,Bookcases,Central,2,0.15,59.38
CA-2022-11152,2022-07-12,428.25,Furniture,Bookcases,South,6,0.0,98.47
CA-2022-11153,2022-07-12,212.65,Technology,Machines,West,1,0.1,49.78
CA-2022-11154,2022-07-12,193.36,Office Supplies,Appliances,East,1,0.0,45.64
CA-2022-11155,2022-07-13,521.06,Office Supplies,Binders,South,5,0.0,120.62
CA-2022-11156,2022-07-13,158.02,Furniture,Chairs,South,1,0.15,20.95
CA-2022-11157,2022-07-13,127.98,Furniture,Bookcases,Central,1,0.1,29.03
CA-2022-11158,2022-07-14,140.25,Furniture,Bookcases,West,1,0.15,22.63
CA-2022-11159,2022-07-14,703.7,Technology,Machines,West,4,0.1,80.33
CA-2022-11160,2022-07-14,115.06,Furniture,Furnishings,West,2,0.2,11.59
CA-2022-11161,2022-07-15,364.58,Office Supplies,Art,South,2,0.1,37.19
CA-2022-11162,2022-07-15,183.24,Office Supplies,Binders,Central,8,0.0,42.68
CA-2022-11163,2022-07-15,467.55,Office Supplies,Paper,Central,7,0.2,50.76
CA-2022-11164,2022-07-16,720.25,Technology,Accessories,South,5,0.2,74.87
CA-2022-11165,2022-07-16,384.56,Office Supplies,Storage,East,14,0.15,67.69
CA-2022-11166,2022-07-17,928.04,Technology,Accessories,West,6,0.1,147.55
CA-2022-11167,2022-07-18,754.62,Technology,Accessories,South,5,0.0,99.05
CA-2022-11168,2022-07-19,930.62,Technology,Accessories,East,20,0.1,157.83
CA-2022-11169,2022-07-20,680.9,Technology,Accessories,South,23,0.0,95.52
CA-2022-11170,2022-07-20,40.63,Furniture,Chairs,East,1,0.1,3.66
CA-2022-11171,2022-07-20,39.64,Furniture,Bookcases,South,1,0.15,9.71
CA-2022-11172,2022-07-21,874.49,Office Supplies,Paper,East,10,0.2,172.74
CA-2022-11173,2022-07-22,142.49,Office Supplies,Paper,South,1,0.1,19.23
CA-2022-11174,2022-07-22,551.8,Furniture,Chairs,South,18,0.1,136.07
CA-2022-11175,2022-07-22,373.77,Furniture,Tables,South,5,0.0,102.18
CA-2022-11176,2022-07-23,0.99,Office Supplies,Binders,East,1,0.0,0.13
CA-2022-11177,2022-07-23,202.68,Furniture,Tables,East,2,0.15,18.97
CA-2022-11178,2022-07-23,660.49,Technology,Accessories,West,6,0.15,77.82
CA-2022-11179,2022-07-24,570.79,Technology,Phones,Central,6,0.1,159.0
CA-2022-11180,2022-07-24,536.42,Technology,Machines,Central,11,0.0,100.16
CA-2022-11181,2022-07-25,313.42,Technology,Accessories,Central,3,0.1,67.42
CA-2022-11182,2022-07-25,402.69,Technology,Copiers,East,3,0.15,72.19
CA-2022-11183,2022-07-26,914.68,Technology,Accessories,East,6,0.1,202.32
CA-2022-11184,2022-07-27,485.01,Furniture,Chairs,East,5,0.2,126.19
CA-2022-11185,2022-07-27,167.48,Office Supplies,Binders,South,2,0.1,33.64
CA-2022-11186,2022-07-27,119.6,Furniture,Chairs,Central,2,0.1,19.2
CA-2022-11187,2022-07-28,290.56,Office Supplies,Binders,East,3,0.1,59.21
CA-2022-11188,2022-07-28,290.91,Technology,Phones,West,1,0.0,43.56
CA-2022-11189,2022-07-28,176.03,Technology,Machines,Central,7,0.1,34.83
CA-2022-11190,2022-07-29,120.75,Furniture,Tables,East,1,0.15,20.99
CA-2022-11191,2022-07-29,16.28,Office Supplies,Appliances,Central,1,0.2,2.92
CA-2022-11192,2022-07-29,1026.54,Technology,Phones,East,32,0.2,173.83
CA-2022-11193,2022-07-30,1150.27,Furniture,Furnishings,West,8,0.15,133.85
CA-2022-11194,2022-07-31,574.8,Technology,Phones,South,6,0.2,81.58
CA-2022-11195,2022-07-31,242.85,Technology,Accessories,South,2,0.0,41.77
CA-2022-11196,2022-07-31,263.73,Furniture,Tables,Central,2,0.0,68.4
CA-2022-11197,2022-08-01,671.91,Furniture,Chairs,South,18,0.1,157.94
CA-2022-11198,2022-08-02,994.73,Technology,Copiers,East,8,0.2,209.06
CA-2022-11199,2022-08-03,56.78,Office Supplies,Storage,East,1,0.15,11.44
CA-2022-11200,2022-08-03,583.73,Furniture,Furnishings,East,9,0.1,102.67
CA-2022-11201,2022-08-03,160.55,Office Supplies,Paper,East,6,0.2,24.83
CA-2022-11202,2022-08-04,504.15,Furniture,Tables,Central,3,0.0,99.07
CA-2022-11203,2022-08-04,337.42,Furniture,Chairs,South,3,0.1,63.72
CA-2022-11204,2022-08-04,97.03,Furniture,Bookcases,Central,1,0.1,21.84
CA-2022-11205,2022-08-05,265.95,Furniture,Furnishings,East,1,0.0,64.23
CA-2022-11206,2022-08-05,200.46,Technology,Accessories,East,3,0.1,26.93
CA-2022-11207,2022-08-05,440.24,Furniture,Bookcases,East,3,0.2,119.1
CA-2022-11208,2022-08-06,1092.13,Furniture,Tables,West,22,0.0,178.02
CA-2022-11209,2022-08-07,512.75,Furniture,Chairs,Central,3,0.1,103.52
CA-2022-11210,2022-08-07,196.42,Office Supplies,Art,West,3,0.1,46.51
CA-2022-11211,2022-08-08,306.64,Office Supplies,Appliances,Central,2,0.1,58.12
CA-2022-11212,2022-08-08,486.66,Furniture,Tables,Central,8,0.0,50.54
CA-2022-11213,2022-08-09,80.26,Furniture,Bookcases,South,1,0.1,19.76
CA-2022-11214,2022-08-09,303.81,Furniture,Chairs,East,10,0.1,49.7
CA-2022-11215,2022-08-09,338.17,Furniture,Tables,East,12,0.2,43.18
CA-2022-11216,2022-08-10,531.13,Furniture,Bookcases,East,6,0.0,100.13
CA-2022-11217,2022-08-10,95.88,Office Supplies,Binders,South,1,0.15,19.77
CA-2022-11218,2022-08-10,197.78,Technology,Phones,Central,2,0.2,29.35
CA-2022-11219,2022-08-11,866.56,Office Supplies,Binders,Central,6,0.2,94.99
CA-2022-11220,2022-08-12,957.89,Technology,Machines,East,8,0.0,214.59
CA-2022-11221,2022-08-13,891.7,Furniture,Furnishings,East,12,0.2,201.64
CA-2022-11222,2022-08-14,887.32,Office Supplies,Paper,West,6,0.1,108.15
CA-2022-11223,2022-08-14,15.09,Technology,Accessories,East,1,0.15,3.22
CA-2022-11224,2022-08-15,546.5,Technology,Accessories,East,5,0.2,128.05
CA-2022-11225,2022-08-15,132.63,Technology,Accessories,East,2,0.15,18.46
CA-2022-11226,2022-08-16,738.28,Furniture,Chairs,South,5,0.0,186.2
CA-2022-11227,2022-08-17,785.43,Technology,Copiers,East,9,0.1,121.41
CA-2022-11228,2022-08-18,758.4,Furniture,Chairs,South,12,0.15,187.76
CA-2022-11229,2022-08-19,24.79,Technology,Copiers,West,1,0.0,3.63
CA-2022-11230,2022-08-19,218.6,Office Supplies,Appliances,East,1,0.0,39.98
CA-2022-11231,2022-08-19,539.7,Furniture,Chairs,South,5,0.2,45.34
CA-2022-11232,2022-08-20,861.76,Technology,Phones,East,8,0.15,194.1
CA-2022-11233,2022-08-20,109.96,Technology,Phones,East,1,0.0,23.56
CA-2022-11234,2022-08-20,60.97,Technology,Machines,East,1,0.2,9.94
CA-2022-11235,2022-08-21,1079.42,Furniture,Bookcases,West,7,0.1,198.1
CA-2022-11236,2022-08-22,777.32,Furniture,Bookcases,South,5,0.15,152.3
CA-2022-11237,2022-08-23,241.35,Technology,Copiers,East,2,0.2,59.75
CA-2022-11238,2022-08-23,36.04,Office Supplies,Art,East,1,0.15,7.16
CA-2022-11239,2022-08-23,535.55,Technology,Phones,East,6,0.0,116.7
CA-2022-11240,2022-08-24,647.86,Office Supplies,Storage,Central,9,0.2,154.94
CA-2022-11241,2022-08-25,182.24,Technology,Phones,East,2,0.15,23.22
CA-2022-11242,2022-08-25,323.86,Office Supplies,Binders,South,11,0.15,40.37
CA-2022-11243,2022-08-25,173.89,Office Supplies,Binders,East,1,0.15,33.18
CA-2022-11244,2022-08-26,141.3,Technology,Copiers,Central,1,0.1,15.29
CA-2022-11245,2022-08-26,772.64,Furniture,Tables,West,24,0.1,148.94
CA-2022-11246,2022-08-27,178.0,Office Supplies,Art,East,4,0.15,24.96
CA-2022-11247,2022-08-27,832.48,Office Supplies,Paper,West,19,0.2,68.88
CA-2022-11248,2022-08-28,271.79,Office Supplies,Paper,East,2,0.1,32.42
CA-2022-11249,2022-08-28,139.31,Technology,Machines,South,1,0.15,31.02
CA-2022-11250,2022-08-28,676.92,Furniture,Bookcases,East,7,0.1,105.33
CA-2022-11251,2022-08-29,618.71,Technology,Accessories,West,5,0.0,86.44
CA-2022-11252,2022-08-30,611.41,Office Supplies,Art,East,5,0.15,164.44
CA-2022-11253,2022-08-30,196.18,Office Supplies,Storage,West,1,0.0,42.33
CA-2022-11254,2022-08-31,427.29,Technology,Copiers,South,9,0.2,114.24
CA-2022-11255,2022-08-31,132.88,Technology,Phones,South,3,0.0,11.64
CA-2022-11256,2022-08-31,300.64,Furniture,Chairs,West,4,0.2,46.97
CA-2022-11257,2022-09-01,687.56,Office Supplies,Paper,East,13,0.0,135.68
CA-2022-11258,2022-09-01,158.46,Office Supplies,Paper,Central,1,0.15,32.67
CA-2022-11259,2022-09-02,402.17,Office Supplies,Appliances,Central,3,0.15,46.99
CA-2022-11260,2022-09-02,444.81,Furniture,Furnishings,East,6,0.2,72.37
CA-2022-11261,2022-09-03,291.4,Furniture,Tables,West,3,0.15,48.93
CA-2022-11262,2022-09-03,62.49,Technology,Copiers,West,1,0.0,12.68
CA-2022-11263,2022-09-03,634.97,Technology,Accessories,South,26,0.0,52.53
CA-2022-11264,2022-09-04,689.55,Technology,Copiers,East,9,0.2,111.42
CA-2022-11265,2022-09-04,191.22,Furniture,Bookcases,Central,2,0.15,22.88
CA-2022-11266,2022-09-05,73.41,Technology,Phones,South,1,0.1,18.67
CA-2022-11267,2022-09-05,190.15,Furniture,Tables,South,2,0.2,29.99
CA-2022-11268,2022-09-05,311.18,Office Supplies,Binders,Central,9,0.2,80.15
CA-2022-11269,2022-09-06,171.85,Office Supplies,Appliances,South,1,0.0,31.06
CA-2022-11270,2022-09-06,331.91,Technology,Copiers,South,2,0.15,82.9
CA-2022-11271,2022-09-06,122.08,Furniture,Tables,East,1,0.0,31.37
CA-2022-11272,2022-09-07,399.07,Furniture,Furnishings,South,3,0.15,38.92
CA-2022-11273,2022-09-07,182.67,Technology,Machines,West,1,0.15,16.41
CA-2022-11274,2022-09-07,12.81,Furniture,Chairs,South,1,0.1,1.34
CA-2022-11275,2022-09-08,448.63,Technology,Machines,West,14,0.15,64.07
CA-2022-11276,2022-09-08,49.74,Technology,Phones,West,1,0.15,4.92
CA-2022-11277,2022-09-08,249.24,Office Supplies,Art,East,4,0.2,36.75
CA-2022-11278,2022-09-09,36.77,Technology,Machines,West,1,0.0,4.15
CA-2022-11279,2022-09-09,537.82,Furniture,Furnishings,South,3,0.2,121.43
CA-2022-11280,2022-09-09,186.57,Technology,Copiers,East,2,0.15,17.29
CA-2022-11281,2022-09-10,232.64,Office Supplies,Art,Central,5,0.1,54.13
CA-2022-11282,2022-09-10,302.31,Furniture,Furnishings,South,2,0.2,60.36
CA-2022-11283,2022-09-10,344.72,Furniture,Bookcases,East,3,0.0,56.56
CA-2022-11284,2022-09-11,9.59,Furniture,Chairs,East,1,0.15,2.31
CA-2022-11285,2022-09-11,646.36,Furniture,Chairs,Central,5,0.2,91.75
CA-2022-11286,2022-09-11,113.84,Office Supplies,Appliances,Central,1,0.0,27.14
CA-2022-11287,2022-09-12,625.26,Office Supplies,Appliances,South,6,0.1,64.63
CA-2022-11288,2022-09-13,395.2,Office Supplies,Storage,East,2,0.2,76.55
CA-2022-11289,2022-09-13,18.24,Furniture,Tables,South,1,0.1,4.52
CA-2022-11290,2022-09-13,210.59,Furniture,Chairs,South,4,0.1,33.76
CA-2022-11291,2022-09-14,532.84,Furniture,Tables,West,10,0.2,128.02
CA-2022-11292,2022-09-14,104.04,Furniture,Chairs,South,1,0.1,25.51
CA-2022-11293,2022-09-15,42.8,Technology,Accessories,East,1,0.15,10.71
CA-2022-11294,2022-09-15,658.78,Technology,Accessories,South,5,0.1,122.99
CA-2022-11295,2022-09-16,589.53,Technology,Copiers,South,5,0.0,130.58
CA-2022-11296,2022-09-16,47.23,Technology,Phones,South,1,0.1,4.98
CA-2022-11297,2022-09-16,6.33,Furniture,Chairs,South,1,0.15,1.52
CA-2022-11298,2022-09-17,712.05,Technology,Copiers,South,13,0.1,113.46
CA-2022-11299,2022-09-18,744.55,Furniture,Tables,Central,14,0.2,126.44
CA-2022-11300,2022-09-19,431.03,Technology,Copiers,East,8,0.1,97.45
CA-2022-11301,2022-09-19,24.58,Office Supplies,Binders,East,1,0.15,2.66
CA-2022-11302,2022-09-20,827.1,Furniture,Furnishings,South,7,0.0,134.95
CA-2022-11303,2022-09-21,491.0,Office Supplies,Appliances,West,13,0.2,128.18
CA-2022-11304,2022-09-21,144.86,Office Supplies,Appliances,South,1,0.0,18.76
CA-2022-11305,2022-09-22,640.29,Technology,Machines,South,6,0.15,106.02
CA-2022-11306,2022-09-22,70.93,Office Supplies,Binders,East,1,0.1,10.0
CA-2022-11307,2022-09-23,76.4,Office Supplies,Appliances,East,2,0.0,6.55
CA-2022-11308,2022-09-23,357.14,Technology,Machines,West,9,0.1,88.49
CA-2022-11309,2022-09-23,184.08,Technology,Accessories,East,1,0.1,50.47
CA-2022-11310,2022-09-24,790.17,Office Supplies,Appliances,Central,11,0.0,172.41
CA-2022-11311,2022-09-25,918.15,Technology,Accessories,West,10,0.0,77.53
CA-2022-11312,2022-09-26,84.01,Technology,Copiers,West,1,0.2,21.77
CA-2022-11313,2022-09-26,350.34,Technology,Machines,Central,3,0.2,36.87
CA-2022-11314,2022-09-26,105.01,Office Supplies,Storage,East,1,0.0,17.24
CA-2022-11315,2022-09-27,5.21,Furniture,Bookcases,East,1,0.1,0.62
CA-2022-11316,2022-09-27,433.76,Technology,Copiers,Central,4,0.1,119.93
CA-2022-11317,2022-09-27,30.31,Furniture,Bookcases,Central,1,0.0,7.69
CA-2022-11318,2022-09-28,620.05,Furniture,Chairs,West,10,0.0,114.53
CA-2022-11319,2022-09-29,72.09,Office Supplies,Appliances,West,1,0.0,10.82
CA-2022-11320,2022-09-29,525.53,Furniture,Chairs,South,5,0.15,113.89
CA-2022-11321,2022-09-30,89.25,Furniture,Tables,West,1,0.0,8.18
CA-2022-11322,2022-09-30,471.42,Office Supplies,Binders,South,11,0.2,125.07
